Date,Stock,Open,High,Low,Close
2021-02-12,FB,270.52,271.18,268.34,270.5
2021-02-13,FB,271.2049999999999,272.38,268.41499999999996,270.445
2021-02-14,FB,271.2049999999999,272.38,268.41499999999996,270.445
2021-02-15,FB,271.02,275.285,269.815,273.77
2021-02-16,FB,270.8,276.6,270.05,273.97
2021-02-17,FB,271.24,273.97,269.58,273.57
2021-02-18,FB,269.57,271.95,266.03,273.77
2021-02-19,FB,269.86,270.27,260.15,261.56
2021-02-20,FB,269.715,271.11,263.0899999999999,261.56
2021-02-21,FB,258.725,265.265,256.245,263.095
2021-02-22,FB,257.95,263.07,257.53,260.33
2021-02-23,FB,259.5,267.46,254.96,265.86
2021-02-24,FB,262.33,266.38,258.39,264.31
2021-02-25,FB,262.3,266.94,254.04,254.69
2021-02-26,FB,256.47,265.55,256.47,257.62
2021-02-27,FB,259.385,266.245,255.25499999999994,256.155
2021-02-28,FB,263.29999999999995,266.67999999999995,258.275,261.95500000000004
2021-03-01,FB,260.82,266.65,257.9,264.91
2021-03-02,FB,265.78,266.71,258.65,259.0
2021-03-03,FB,260.29,260.99,255.1,255.41
2021-03-04,FB,256.47,266.49,253.5,257.64
2021-03-05,FB,260.67,265.45,255.61,264.28
2021-03-06,FB,258.57,265.97,254.55499999999995,260.96
2021-03-07,FB,263.365,267.05499999999995,257.43,260.525
2021-03-08,FB,265.55,265.58,255.05,255.31
2021-03-09,FB,261.18,268.53,259.81,265.74
2021-03-10,FB,268.64,268.97,262.87,264.9
2021-03-11,FB,268.11,277.9,267.82,273.88
2021-03-12,FB,269.14,269.74,264.02,268.4
2021-03-13,FB,268.625,273.82000000000005,265.91999999999996,271.14
2021-03-14,FB,272.58,279.04999999999995,271.65,276.515
2021-03-15,FB,269.08,275.96,268.5,273.75
2021-03-16,FB,276.08,282.14,274.8,279.28
2021-03-17,FB,275.71,286.23,275.41,284.01
2021-03-18,FB,279.87,285.19,278.28,278.62
2021-03-19,FB,281.22,292.8,281.2,290.11
2021-03-20,FB,280.54499999999996,288.995,279.7399999999999,284.365
2021-03-21,FB,291.79999999999995,298.855,288.28,292.08500000000004
2021-03-22,FB,290.45,299.71,286.75,293.54
2021-03-23,FB,293.15,298.0,289.81,290.63
2021-03-24,FB,291.0,291.72,281.16,282.14
2021-03-25,FB,280.98,288.06,277.75,278.74
2021-03-26,FB,278.3,284.5,277.77,283.02
2021-03-27,FB,279.64,286.28000000000003,277.75999999999993,280.88
2021-03-28,FB,287.79999999999995,292.82500000000005,285.7,289.40999999999997
2021-03-29,FB,285.77,293.18,284.7,290.82
2021-03-30,FB,289.83,292.47,286.7,288.0
2021-03-31,FB,289.99,296.5,288.61,294.53
2021-04-01,FB,298.4,302.4,296.6,298.66
2021-04-02,FB,294.19499999999994,299.45000000000005,292.60499999999996,296.595
2021-04-03,FB,294.19499999999994,299.45000000000005,292.60499999999996,296.595
2021-04-04,FB,307.59,312.8,305.375,309.67499999999995
2021-04-05,FB,307.59,312.8,305.375,309.67499999999995
2021-04-06,FB,308.84,311.35,305.25,306.26
2021-04-07,FB,306.34,314.25,305.5,313.09
2021-04-08,FB,314.85,315.88,310.05,313.02
2021-04-09,FB,311.4,314.74,310.33,312.46
2021-04-10,FB,313.125,315.31000000000006,310.18999999999994,312.74
2021-04-11,FB,311.63,313.28999999999996,308.625,310.65
2021-04-12,FB,311.05,312.15,307.93,311.54
2021-04-13,FB,312.21,314.43,309.32,309.76
2021-04-14,FB,307.3,308.03,301.95,302.82
2021-04-15,FB,306.34,310.14,304.1,307.82
2021-04-16,FB,308.17,308.95,304.61,306.18
2021-04-17,FB,307.255,309.545,304.35499999999996,307.0
2021-04-18,FB,303.5,306.4,298.885,302.445
2021-04-19,FB,305.01,307.7,300.56,302.24
2021-04-20,FB,301.99,305.1,297.21,302.65
2021-04-21,FB,301.95,301.98,297.39,301.47
2021-04-22,FB,301.33,302.92,296.04,296.52
2021-04-23,FB,298.76,302.59,297.15,301.13
2021-04-24,FB,300.04499999999996,302.755,296.5949999999999,298.825
2021-04-25,FB,300.04499999999996,302.755,296.5949999999999,298.825
2021-04-26,FB,305.82,308.13,303.24,305.33500000000004
2021-04-27,FB,304.28,305.34,301.11,303.57
2021-04-28,FB,307.36,310.92,305.37,307.1
2021-04-29,FB,330.12,331.81,321.61,329.51
2021-04-30,FB,326.14,329.82,324.5,325.08
2021-05-01,FB,328.13,330.81500000000005,323.05499999999995,327.29499999999996
2021-05-02,FB,323.095,325.37,317.48,320.47
2021-05-03,FB,326.17,328.55,321.84,322.58
2021-05-04,FB,320.02,322.19,313.12,318.36
2021-05-05,FB,318.19,321.06,314.49,320.47
2021-05-06,FB,314.52,320.24,313.27,320.02
2021-05-07,FB,316.35499999999996,320.65000000000003,313.87999999999994,320.02
2021-05-08,FB,316.35499999999996,320.65000000000003,313.87999999999994,320.02
2021-05-09,FB,307.55,310.71,302.26,306.25
2021-05-10,FB,314.35,314.58,304.83,305.97
2021-05-11,FB,300.75,306.84,299.69,306.53
2021-05-12,FB,301.13,304.96,298.19,302.55
2021-05-13,FB,306.08,308.86,302.77,305.26
2021-05-14,FB,309.54,316.85,309.08,315.94
2021-05-15,FB,307.80999999999995,312.855,305.92499999999995,310.6
2021-05-16,FB,314.57,316.09000000000003,310.695,315.46
2021-05-17,FB,313.55,315.68,311.58,315.46
2021-05-18,FB,315.59,316.5,309.81,315.46
2021-05-19,FB,304.19,314.66,303.57,313.59
2021-05-20,FB,313.58,319.25,313.16,318.61
2021-05-21,FB,319.29,319.93,315.81,316.23
2021-05-22,FB,316.43499999999995,319.59000000000003,314.48499999999996,317.42
2021-05-23,FB,322.645,327.565,321.41499999999996,326.21000000000004
2021-05-24,FB,318.21,325.95,318.03,324.63
2021-05-25,FB,327.08,329.18,324.8,327.79
2021-05-26,FB,328.35,329.83,325.82,327.66
2021-05-27,FB,328.0,333.78,326.76,332.75
2021-05-28,FB,331.0,332.87,328.33,328.73
2021-05-29,FB,329.5,333.32500000000005,327.54499999999996,330.74
2021-05-30,FB,329.5,333.32500000000005,327.54499999999996,330.74
2021-05-31,FB,330.265,331.645,326.88,329.14
2021-06-01,FB,330.15,331.42,326.64,329.13
2021-06-02,FB,330.38,331.87,327.12,329.15
2021-06-03,FB,325.78,327.38,323.48,326.04
2021-06-04,FB,325.9,332.46,325.18,330.35
2021-06-05,FB,325.8399999999999,329.92,324.3299999999999,328.19500000000005
2021-06-06,FB,333.09000000000003,337.995,330.58500000000004,335.13
2021-06-07,FB,329.48,337.69,328.93,336.58
2021-06-08,FB,336.7,338.3,332.24,333.68
2021-06-09,FB,335.74,336.8,330.0,330.25
2021-06-10,FB,330.79,333.94,328.55,332.46
2021-06-11,FB,332.58,332.83,328.93,331.26
2021-06-12,FB,331.68499999999995,333.385,328.73999999999995,331.86
2021-06-13,FB,334.445,338.37,332.41999999999996,336.76
2021-06-14,FB,331.9,336.82,329.81,336.77
2021-06-15,FB,336.99,339.92,335.03,336.75
2021-06-16,FB,336.7,337.55,328.72,331.08
2021-06-17,FB,330.49,337.98,330.15,336.51
2021-06-18,FB,333.59499999999997,337.76500000000004,329.43499999999995,333.79499999999996
2021-06-19,FB,333.59499999999997,337.76500000000004,329.43499999999995,333.79499999999996
2021-06-20,FB,331.89,336.42,330.125,335.65999999999997
2021-06-21,FB,331.09,332.92,327.65,332.29
2021-06-22,FB,332.69,339.92,332.6,339.03
2021-06-23,FB,339.35,343.42,338.2,340.59
2021-06-24,FB,341.85,344.9,341.79,343.18
2021-06-25,FB,342.59,344.12,339.68,341.37
2021-06-26,FB,342.21999999999997,344.51,340.73499999999996,342.275
2021-06-27,FB,349.365,357.44,345.40999999999997,353.765
2021-06-28,FB,342.46,358.14,341.77,355.64
2021-06-29,FB,356.27,356.74,349.05,351.89
2021-06-30,FB,352.17,352.92,347.17,347.71
2021-07-01,FB,346.82,354.67,346.5,354.39
2021-07-02,FB,355.1,356.44,352.62,354.7
2021-07-03,FB,350.96,355.55500000000006,349.55999999999995,354.54499999999996
2021-07-04,FB,350.96,355.55500000000006,349.55999999999995,354.54499999999996
2021-07-05,FB,355.88,357.64,349.59000000000003,351.635
2021-07-06,FB,356.5,358.79,349.18,352.78
2021-07-07,FB,355.26,356.49,350.0,350.49
2021-07-08,FB,345.73,348.33,342.56,345.65
2021-07-09,FB,345.32,350.71,345.27,350.42
2021-07-10,FB,345.525,349.52,343.91499999999996,348.03499999999997
2021-07-11,FB,351.365,356.34000000000003,349.22,352.625
2021-07-12,FB,351.23,354.19,349.64,353.16
2021-07-13,FB,351.5,358.49,348.8,352.09
2021-07-14,FB,354.56,355.2,346.73,347.63
2021-07-15,FB,349.23,349.23,340.22,344.46
2021-07-16,FB,344.91,345.99,340.14,341.16
2021-07-17,FB,347.07,347.61,340.17999999999995,342.81
2021-07-18,FB,338.185,341.62,334.52,339.305
2021-07-19,FB,337.57,339.79,334.54,336.95
2021-07-20,FB,338.8,343.45,334.5,341.66
2021-07-21,FB,341.5,346.52,341.25,346.23
2021-07-22,FB,346.68,351.54,345.21,351.19
2021-07-23,FB,360.91,375.33,357.19,369.79
2021-07-24,FB,353.79499999999996,363.43500000000006,351.19999999999993,360.49
2021-07-25,FB,370.745,373.79499999999996,366.385,370.135
2021-07-26,FB,369.58,374.44,368.22,372.46
2021-07-27,FB,371.91,373.15,364.55,367.81
2021-07-28,FB,374.56,377.55,366.93,373.28
2021-07-29,FB,373.235,375.35,365.73999999999995,370.54499999999996
2021-07-30,FB,354.0,360.73,352.94,356.3
2021-07-31,FB,354.0,360.73,352.94,356.3
2021-08-01,FB,355.415,356.585,349.22,351.595
2021-08-02,FB,358.1,359.4,350.74,351.95
2021-08-03,FB,352.73,353.77,347.7,351.24
2021-08-04,FB,352.42,360.48,351.51,358.92
2021-08-05,FB,359.64,363.9,356.9,362.97
2021-08-06,FB,361.4,365.15,361.4,363.51
2021-08-07,FB,360.52,364.525,359.1499999999999,363.24
2021-08-08,FB,362.79499999999996,364.94,359.895,361.61
2021-08-09,FB,363.76,365.78,360.75,361.61
2021-08-10,FB,361.83,364.1,359.04,361.61
2021-08-11,FB,362.1,362.36,357.81,359.96
2021-08-12,FB,358.45,363.0,357.11,362.65
2021-08-13,FB,362.97,364.66,361.48,363.18
2021-08-14,FB,360.71,363.83000000000004,359.29499999999996,362.91499999999996
2021-08-15,FB,362.75,365.81,356.225,362.505
2021-08-16,FB,362.52,366.95,357.38,366.56
2021-08-17,FB,362.98,364.67,355.07,358.45
2021-08-18,FB,356.25,359.86,355.15,355.45
2021-08-19,FB,351.35,357.57,351.0,355.12
2021-08-20,FB,354.6,359.99,353.31,359.37
2021-08-21,FB,352.975,358.78000000000003,352.155,357.245
2021-08-22,FB,361.55,366.825,360.47,364.43
2021-08-23,FB,359.44,365.69,359.1,363.35
2021-08-24,FB,363.66,367.96,361.84,365.51
2021-08-25,FB,365.6,370.86,365.4,368.39
2021-08-26,FB,368.38,369.44,364.13,364.38
2021-08-27,FB,365.1,373.74,364.08,372.63
2021-08-28,FB,366.74,371.59000000000003,364.1049999999999,368.505
2021-08-29,FB,376.255,382.125,374.65999999999997,380.66
2021-08-30,FB,372.56,381.49,370.52,380.66
2021-08-31,FB,379.95,382.76,378.8,380.66
2021-09-01,FB,379.59,384.33,378.81,382.05
2021-09-02,FB,381.5,381.75,374.06,375.28
2021-09-03,FB,374.75,377.16,373.11,376.26
2021-09-04,FB,378.125,379.45500000000004,373.5849999999999,375.77
2021-09-05,FB,378.125,379.45500000000004,373.5849999999999,375.77
2021-09-06,FB,378.02,381.91499999999996,373.97,379.875
2021-09-07,FB,375.88,382.96,373.15,382.18
2021-09-08,FB,380.16,380.87,374.79,377.57
2021-09-09,FB,377.64,379.83,376.57,378.0
2021-09-10,FB,381.36,383.79,378.26,378.69
2021-09-11,FB,379.5,381.81000000000006,377.41499999999996,378.345
2021-09-12,FB,379.53999999999996,380.16999999999996,374.73,376.52
2021-09-13,FB,381.68,381.75,374.35,376.51
2021-09-14,FB,377.4,378.59,375.11,376.53
2021-09-15,FB,377.0,377.56,367.67,373.92
2021-09-16,FB,372.79,373.56,369.71,373.06
2021-09-17,FB,371.41,371.41,361.59,364.72
2021-09-18,FB,372.1,372.485,365.6499999999999,368.89
2021-09-19,FB,358.9,360.53499999999997,352.495,356.59000000000003
2021-09-20,FB,359.3,361.03,349.8,355.7
2021-09-21,FB,358.5,360.04,355.19,357.48
2021-09-22,FB,347.23,349.84,340.69,343.21
2021-09-23,FB,345.36,349.67,343.0,345.96
2021-09-24,FB,346.29499999999996,349.755,341.8449999999999,344.585
2021-09-25,FB,346.29499999999996,349.755,341.8449999999999,344.585
2021-09-26,FB,348.89,352.375,343.0,347.115
2021-09-27,FB,349.81,355.15,347.08,353.58
2021-09-28,FB,347.97,349.6,338.92,340.65
2021-09-29,FB,343.15,345.23,338.88,339.61
2021-09-30,FB,340.45,342.8,338.15,339.39
